sampleA,sampleB,snp_distance,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
hcw#56,hcw#72,5,-7.416061385,-5.966706801,-5.057122756,-4.419599951,-3.951994472,-3.602174352,-3.339365874,-3.143696727,-3.001516266,-2.90301087,-2.840873118,-2.809507024,-2.804527685,-2.822432641,-2.860378347,-2.91602363,-2.987417271,-3.072915517,-3.171120415,-3.280832919,-3.401016724
hcw#56,hcw#73,4,-6.185136457,-4.914100217,-4.157892814,-3.653773877,-3.303933144,-3.059471217,-2.891972654,-2.783314856,-2.721177101,-2.696779676,-2.703634795,-2.736807223,-2.792452506,-2.867515875,-2.959528803,-3.066467381,-3.186651185,-3.318669447,-3.461326107,-3.613598226,-3.774604025
hcw#56,hcw#74,5,-7.416061385,-5.966706801,-5.057122756,-4.419599951,-3.951994472,-3.602174352,-3.339365874,-3.143696727,-3.001516266,-2.90301087,-2.840873118,-2.809507024,-2.804527685,-2.822432641,-2.860378347,-2.91602363,-2.987417271,-3.072915517,-3.171120415,-3.280832919,-3.401016724
hcw#56,hcw#75,5,-7.416061385,-5.966706801,-5.057122756,-4.419599951,-3.951994472,-3.602174352,-3.339365874,-3.143696727,-3.001516266,-2.90301087,-2.840873118,-2.809507024,-2.804527685,-2.822432641,-2.860378347,-2.91602363,-2.987417271,-3.072915517,-3.171120415,-3.280832919,-3.401016724
hcw#56,hcw#76,3,-4.998730554,-3.914206233,-3.329839758,-2.97736143,-2.760538849,-2.633768548,-2.571616079,-2.558266418,-2.583139777,-2.63878503,-2.719748117,-2.821913416,-2.942097221,-3.077785212,-3.226956553,-3.387962352,-3.559439451,-3.740247877,-3.929424553,-4.126148435,-4.329713848
hcw#56,CARE0273#1,5,-7.430640519,-5.970722747,-5.058074856,-4.419782645,-3.952006687,-3.602152728,-3.33933816,-3.14366801,-3.001487397,-2.902981979,-2.840844224,-2.80947813,-2.804498791,-2.822403747,-2.860349453,-2.915994736,-2.987388377,-3.072886623,-3.171091521,-3.280804025,-3.40098783
hcw#56,CARE0221#2,3,-5.088825898,-3.948965977,-3.340225547,-2.978920063,-2.759419353,-2.631952766,-2.569641916,-2.556260193,-2.581127698,-2.636771976,-2.717734915,-2.819900192,-2.940083994,-3.075771984,-3.224943326,-3.385949125,-3.557426224,-3.73823465,-3.927411326,-4.124135207,-4.327700621
hcw#56,CARE0097#5,5,-7.51360417,-6.005717832,-5.071048183,-4.42393945,-3.953049747,-3.602213476,-3.339118843,-3.143375801,-3.001177725,-2.902668429,-2.840529871,-2.809163621,-2.804184254,-2.822089205,-2.86003491,-2.915680193,-2.987073833,-3.07257208,-3.170776978,-3.280489482,-3.400673287
hcw#56,CARE0097#4,5,-7.483720719,-5.991773732,-5.065344875,-4.421926506,-3.952478705,-3.602139703,-3.339198324,-3.143497972,-3.001310748,-2.902803991,-2.840665983,-2.809299844,-2.804320498,-2.822225452,-2.860171159,-2.915816442,-2.987210082,-3.072708329,-3.170913226,-3.280625731,-3.400809535
hcw#57,hcw#58,5,-7.414967923,-5.966535809,-5.057100197,-4.419598299,-3.951995439,-3.602175614,-3.339367166,-3.143698021,-3.001517561,-2.903012165,-2.840874413,-2.809508319,-2.80452898,-2.822433936,-2.860379642,-2.916024925,-2.987418566,-3.072916812,-3.17112171,-3.280834215,-3.401018019
hcw#57,hcw#60,5,-7.414967923,-5.966535809,-5.057100197,-4.419598299,-3.951995439,-3.602175614,-3.339367166,-3.143698021,-3.001517561,-2.903012165,-2.840874413,-2.809508319,-2.80452898,-2.822433936,-2.860379642,-2.916024925,-2.987418566,-3.072916812,-3.17112171,-3.280834215,-3.401018019
hcw#57,hcw#61,1,-2.471655974,-2.121836149,-2.059698397,-2.11534368,-2.235527485,-2.396533284,-2.58570996,-2.795505923,-3.021050243,-3.259017083,-3.507034259,-3.763350238,-4.026634886,-4.29585427,-4.570188754,-4.848977589,-5.131680323,-5.417849265,-5.707109399,-5.999143461,-6.293680652
hcw#57,hcw#64,4,-6.179151614,-4.913029896,-4.157744439,-3.653773914,-3.303954088,-3.059494779,-2.891996511,-2.783338743,-2.721200991,-2.696803566,-2.703658686,-2.736831113,-2.792476396,-2.867539766,-2.959552693,-3.066491271,-3.186675075,-3.318693337,-3.461349998,-3.613622117,-3.774627916
hcw#57,hcw#65,4,-6.179151614,-4.913029896,-4.157744439,-3.653773914,-3.303954088,-3.059494779,-2.891996511,-2.783338743,-2.721200991,-2.696803566,-2.703658686,-2.736831113,-2.792476396,-2.867539766,-2.959552693,-3.066491271,-3.186675075,-3.318693337,-3.461349998,-3.613622117,-3.774627916
hcw#57,CARE0244#1,3,-4.954170378,-3.902012422,-3.32750369,-2.977466364,-2.761151673,-2.634472625,-2.572334612,-2.558987002,-2.583860625,-2.639505908,-2.720468999,-2.822634298,-2.942818103,-3.078506094,-3.227677435,-3.388683234,-3.560160333,-3.740968759,-3.930145435,-4.126869317,-4.33043473
hcw#57,CARE0243#1,4,-6.179436075,-4.913056019,-4.15774578,-3.653773238,-3.30395327,-3.059493952,-2.891995684,-2.783337916,-2.721200163,-2.696802739,-2.703657858,-2.736830286,-2.792475569,-2.867538938,-2.959551866,-3.066490443,-3.186674248,-3.31869251,-3.46134917,-3.613621289,-3.774627088
hcw#57,CARE0097#3,4,-6.180926037,-4.913270124,-4.15776769,-3.653770926,-3.303948327,-3.059488758,-2.891990468,-2.783332698,-2.721194945,-2.696797521,-2.70365264,-2.736825068,-2.792470351,-2.86753372,-2.959546648,-3.066485226,-3.18666903,-3.318687292,-3.461343952,-3.613616071,-3.77462187
hcw#57,hcw#72,3,-4.971114382,-3.905995985,-3.328106926,-2.97736463,-2.760927766,-2.634230585,-2.572090214,-2.558742331,-2.583615926,-2.639261206,-2.720224297,-2.822389596,-2.942573401,-3.078261392,-3.227432733,-3.388438532,-3.559915631,-3.740724057,-3.929900733,-4.126624615,-4.330190028
hcw#57,hcw#73,2,-3.813896465,-2.97577203,-2.603800814,-2.431376863,-2.36831664,-2.375023327,-2.430647702,-2.522658012,-2.642841521,-2.785498151,-2.946503947,-3.122777218,-3.311953894,-3.512180406,-3.72197637,-3.940140582,-4.165684903,-4.397786623,-4.635753463,-4.878997361,-5.127014537
hcw#57,hcw#74,3,-4.971114382,-3.905995985,-3.328106926,-2.97736463,-2.760927766,-2.634230585,-2.572090214,-2.558742331,-2.583615926,-2.639261206,-2.720224297,-2.822389596,-2.942573401,-3.078261392,-3.227432733,-3.388438532,-3.559915631,-3.740724057,-3.929900733,-4.126624615,-4.330190028
hcw#57,hcw#75,3,-4.971114382,-3.905995985,-3.328106926,-2.97736463,-2.760927766,-2.634230585,-2.572090214,-2.558742331,-2.583615926,-2.639261206,-2.720224297,-2.822389596,-2.942573401,-3.078261392,-3.227432733,-3.388438532,-3.559915631,-3.740724057,-3.929900733,-4.126624615,-4.330190028
hcw#57,CARE0063#12,5,-7.416061385,-5.966706801,-5.057122756,-4.419599951,-3.951994472,-3.602174352,-3.339365874,-3.143696727,-3.001516266,-2.90301087,-2.840873118,-2.809507024,-2.804527685,-2.822432641,-2.860378347,-2.91602363,-2.987417271,-3.072915517,-3.171120415,-3.280832919,-3.401016724
hcw#57,CARE0224#2,0,-2.235164045,-1.699406616,-1.697777498,-1.912716072,-2.214486113,-2.546410369,-2.887079222,-3.229872429,-3.573105757,-3.916418397,-4.259743679,-4.60307077,-4.946398094,-5.289725447,-5.633052802,-5.976380158,-6.319707514,-6.663034869,-7.006362225,-7.349689581,-7.693016937
hcw#57,CARE0273#1,3,-5.088825898,-3.948965977,-3.340225547,-2.978920063,-2.759419353,-2.631952766,-2.569641916,-2.556260193,-2.581127698,-2.636771976,-2.717734915,-2.819900192,-2.940083994,-3.075771984,-3.224943326,-3.385949125,-3.557426224,-3.73823465,-3.927411326,-4.124135207,-4.327700621
hcw#57,CARE0214#3,5,-7.460312167,-5.981738405,-5.061604749,-4.420735789,-3.952186339,-3.602126635,-3.3392629,-3.143582073,-3.001399334,-2.902893525,-2.840755703,-2.809389598,-2.804410258,-2.822315213,-2.860260919,-2.915906203,-2.987299843,-3.072798089,-3.171002987,-3.280715492,-3.400899296
hcw#57,CARE0274#1,4,-6.260258838,-4.940395589,-4.165642207,-3.655482926,-3.303926376,-3.059032603,-2.891436436,-2.78275861,-2.72061709,-2.696219013,-2.703074027,-2.736246438,-2.79189172,-2.866955088,-2.958968016,-3.065906594,-3.186090398,-3.31810866,-3.460765321,-3.61303744,-3.774043239
hcw#57,CARE0273#2,4,-6.260258838,-4.940395589,-4.165642207,-3.655482926,-3.303926376,-3.059032603,-2.891436436,-2.78275861,-2.72061709,-2.696219013,-2.703074027,-2.736246438,-2.79189172,-2.866955088,-2.958968016,-3.065906594,-3.186090398,-3.31810866,-3.460765321,-3.61303744,-3.774043239
hcw#57,CARE0210#2,5,-7.460312167,-5.981738405,-5.061604749,-4.420735789,-3.952186339,-3.602126635,-3.3392629,-3.143582073,-3.001399334,-2.902893525,-2.840755703,-2.809389598,-2.804410258,-2.822315213,-2.860260919,-2.915906203,-2.987299843,-3.072798089,-3.171002987,-3.280715492,-3.400899296
hcw#57,CARE0210#3,5,-7.483720719,-5.991773732,-5.065344875,-4.421926506,-3.952478705,-3.602139703,-3.339198324,-3.143497972,-3.001310748,-2.902803991,-2.840665983,-2.809299844,-2.804320498,-2.822225452,-2.860171159,-2.915816442,-2.987210082,-3.072708329,-3.170913226,-3.280625731,-3.400809535
hcw#57,CARE0097#5,3,-5.399679764,-4.111985167,-3.412782975,-3.003508926,-2.761986458,-2.625703348,-2.560278753,-2.545914719,-2.570502158,-2.626073544,-2.70701902,-2.809180419,-2.929363418,-3.065051253,-3.214222566,-3.37522836,-3.546705458,-3.727513884,-3.91669056,-4.113414442,-4.316979855
hcw#57,CARE0097#4,3,-5.307317224,-4.058948773,-3.386478271,-2.993143572,-2.759861896,-2.627269151,-2.563286458,-2.549419693,-2.574160386,-2.629774462,-2.71073079,-2.812894728,-2.933078277,-3.068766223,-3.217937557,-3.378943354,-3.550420453,-3.731228879,-3.920405555,-4.117129437,-4.32069485
hcw#58,hcw#64,5,-7.414968468,-5.966535831,-5.057100197,-4.419598299,-3.951995439,-3.602175614,-3.339367166,-3.143698021,-3.001517561,-2.903012165,-2.840874412,-2.809508319,-2.80452898,-2.822433935,-2.860379642,-2.916024925,-2.987418565,-3.072916812,-3.17112171,-3.280834214,-3.401018019
hcw#58,hcw#65,5,-7.414968468,-5.966535831,-5.057100197,-4.419598299,-3.951995439,-3.602175614,-3.339367166,-3.143698021,-3.001517561,-2.903012165,-2.840874412,-2.809508319,-2.80452898,-2.822433935,-2.860379642,-2.916024925,-2.987418565,-3.072916812,-3.17112171,-3.280834214,-3.401018019
hcw#58,CARE0244#1,4,-6.180926037,-4.913270124,-4.15776769,-3.653770926,-3.303948327,-3.059488758,-2.891990468,-2.783332698,-2.721194945,-2.696797521,-2.70365264,-2.736825068,-2.792470351,-2.86753372,-2.959546648,-3.066485226,-3.18666903,-3.318687292,-3.461343952,-3.613616071,-3.77462187
hcw#58,CARE0243#1,5,-7.414995395,-5.966537976,-5.057100326,-4.419598286,-3.951995416,-3.602175591,-3.339367143,-3.143697998,-3.001517538,-2.903012142,-2.840874389,-2.809508296,-2.804528957,-2.822433913,-2.860379619,-2.916024902,-2.987418542,-3.072916789,-3.171121687,-3.280834191,-3.401017996
hcw#58,CARE0097#3,5,-7.415214495,-5.96656488,-5.057103008,-4.419598337,-3.951995216,-3.602175369,-3.339366919,-3.143697774,-3.001517314,-2.903011918,-2.840874165,-2.809508072,-2.804528733,-2.822433689,-2.860379395,-2.916024678,-2.987418319,-3.072916565,-3.171121463,-3.280833967,-3.401017772
hcw#58,hcw#72,3,-4.971114382,-3.905995985,-3.328106926,-2.97736463,-2.760927766,-2.634230585,-2.572090214,-2.558742331,-2.583615926,-2.639261206,-2.720224297,-2.822389596,-2.942573401,-3.078261392,-3.227432733,-3.388438532,-3.559915631,-3.740724057,-3.929900733,-4.126624615,-4.330190028
hcw#58,hcw#73,1,-2.799720592,-2.188648279,-2.043671025,-2.077164917,-2.192423038,-2.352506367,-2.541534611,-2.751309666,-2.976851368,-3.214817913,-3.462835059,-3.719151035,-3.982435683,-4.251655066,-4.525989551,-4.804778385,-5.087481119,-5.373650061,-5.662910196,-5.954944257,-6.249481449
hcw#58,hcw#74,4,-6.185136457,-4.914100217,-4.157892814,-3.653773877,-3.303933144,-3.059471217,-2.891972654,-2.783314856,-2.721177101,-2.696779676,-2.703634795,-2.736807223,-2.792452506,-2.867515875,-2.959528803,-3.066467381,-3.186651185,-3.318669447,-3.461326107,-3.613598226,-3.774604025
hcw#58,hcw#75,4,-6.185136457,-4.914100217,-4.157892814,-3.653773877,-3.303933144,-3.059471217,-2.891972654,-2.783314856,-2.721177101,-2.696779676,-2.703634795,-2.736807223,-2.792452506,-2.867515875,-2.959528803,-3.066467381,-3.186651185,-3.318669447,-3.461326107,-3.613598226,-3.774604025
hcw#58,CARE0063#12,5,-7.416061385,-5.966706801,-5.057122756,-4.419599951,-3.951994472,-3.602174352,-3.339365874,-3.143696727,-3.001516266,-2.90301087,-2.840873118,-2.809507024,-2.804527685,-2.822432641,-2.860378347,-2.91602363,-2.987417271,-3.072915517,-3.171120415,-3.280832919,-3.401016724
hcw#58,CARE0224#2,5,-7.418267085,-5.967176468,-5.057206706,-4.419610782,-3.951993205,-3.602171307,-3.339362594,-3.143693418,-3.001512954,-2.903007557,-2.840869805,-2.809503711,-2.804524373,-2.822429328,-2.860375034,-2.916020318,-2.987413958,-3.072912205,-3.171117102,-3.280829607,-3.401013411
hcw#58,CARE0273#1,4,-6.230299079,-4.928411468,-4.161640876,-3.654458093,-3.303847955,-3.059215548,-2.891683146,-2.783019258,-2.7208805,-2.696482923,-2.703338021,-2.736510445,-2.792155728,-2.867219097,-2.959232025,-3.066170603,-3.186354407,-3.318372669,-3.46102933,-3.613301449,-3.774307248
hcw#58,CARE0274#1,5,-7.442856078,-5.974955516,-5.059331127,-4.420092504,-3.95205518,-3.602137457,-3.33930895,-3.143636038,-3.001454925,-2.902949423,-2.840811655,-2.809445559,-2.804466221,-2.822371176,-2.860316882,-2.915962165,-2.987355806,-3.072854052,-3.17105895,-3.280771455,-3.400955259
hcw#58,CARE0273#2,5,-7.442856078,-5.974955516,-5.059331127,-4.420092504,-3.95205518,-3.602137457,-3.33930895,-3.143636038,-3.001454925,-2.902949423,-2.840811655,-2.809445559,-2.804466221,-2.822371176,-2.860316882,-2.915962165,-2.987355806,-3.072854052,-3.17105895,-3.280771455,-3.400955259
hcw#58,CARE0097#5,4,-6.402006299,-5.009656927,-4.194917769,-3.665713229,-3.306286568,-3.058540416,-2.890025703,-2.781081749,-2.718870099,-2.694455059,-2.701306279,-2.734477901,-2.790123028,-2.865186369,-2.957199291,-3.064137868,-3.184321673,-3.316339935,-3.458996595,-3.611268714,-3.772274513
hcw#58,CARE0097#4,4,-6.346046832,-4.980429149,-4.181629342,-3.660665594,-3.304929297,-3.058625047,-2.890607602,-2.781816903,-2.719647943,-2.695243755,-2.702097513,-2.735269685,-2.790914924,-2.865978285,-2.957991212,-3.064929789,-3.185113594,-3.317131856,-3.459788516,-3.612060635,-3.773066434
hcw#59,CARE0244#1,5,-7.415214495,-5.96656488,-5.057103008,-4.419598337,-3.951995216,-3.602175369,-3.339366919,-3.143697774,-3.001517314,-2.903011918,-2.840874165,-2.809508072,-2.804528733,-2.822433689,-2.860379395,-2.916024678,-2.987418319,-3.072916565,-3.171121463,-3.280833967,-3.401017772
hcw#59,hcw#72,5,-7.416061385,-5.966706801,-5.057122756,-4.419599951,-3.951994472,-3.602174352,-3.339365874,-3.143696727,-3.001516266,-2.90301087,-2.840873118,-2.809507024,-2.804527685,-2.822432641,-2.860378347,-2.91602363,-2.987417271,-3.072915517,-3.171120415,-3.280832919,-3.401016724
hcw#59,hcw#73,4,-6.185136457,-4.914100217,-4.157892814,-3.653773877,-3.303933144,-3.059471217,-2.891972654,-2.783314856,-2.721177101,-2.696779676,-2.703634795,-2.736807223,-2.792452506,-2.867515875,-2.959528803,-3.066467381,-3.186651185,-3.318669447,-3.461326107,-3.613598226,-3.774604025
hcw#59,hcw#74,5,-7.416061385,-5.966706801,-5.057122756,-4.419599951,-3.951994472,-3.602174352,-3.339365874,-3.143696727,-3.001516266,-2.90301087,-2.840873118,-2.809507024,-2.804527685,-2.822432641,-2.860378347,-2.91602363,-2.987417271,-3.072915517,-3.171120415,-3.280832919,-3.401016724
hcw#59,hcw#75,5,-7.416061385,-5.966706801,-5.057122756,-4.419599951,-3.951994472,-3.602174352,-3.339365874,-3.143696727,-3.001516266,-2.90301087,-2.840873118,-2.809507024,-2.804527685,-2.822432641,-2.860378347,-2.91602363,-2.987417271,-3.072915517,-3.171120415,-3.280832919,-3.401016724
hcw#59,CARE0273#1,5,-7.430640519,-5.970722747,-5.058074856,-4.419782645,-3.952006687,-3.602152728,-3.33933816,-3.14366801,-3.001487397,-2.902981979,-2.840844224,-2.80947813,-2.804498791,-2.822403747,-2.860349453,-2.915994736,-2.987388377,-3.072886623,-3.171091521,-3.280804025,-3.40098783
hcw#59,CARE0271#1,3,-5.037917951,-3.928140028,-3.333562093,-2.977736022,-2.76000253,-2.633021177,-2.570826133,-2.55746886,-2.582340997,-2.63798607,-2.718949135,-2.82111443,-2.941298234,-3.076986225,-3.226157567,-3.387163366,-3.558640464,-3.739448891,-3.928625567,-4.125349448,-4.328914862
hcw#59,CARE0214#3,1,-3.559633908,-2.563108025,-2.162700373,-2.051196056,-2.096215829,-2.227079979,-2.405558612,-2.611987512,-2.836585243,-3.074312203,-3.322274092,-3.578578389,-3.841860758,-4.111079729,-4.385414144,-4.664202967,-4.9469057,-5.233074641,-5.522334776,-5.814368837,-6.108906029
hcw#59,CARE0097#5,5,-7.51360417,-6.005717832,-5.071048183,-4.42393945,-3.953049747,-3.602213476,-3.339118843,-3.143375801,-3.001177725,-2.902668429,-2.840529871,-2.809163621,-2.804184254,-2.822089205,-2.86003491,-2.915680193,-2.987073833,-3.07257208,-3.170776978,-3.280489482,-3.400673287
hcw#59,CARE0097#4,5,-7.483720719,-5.991773732,-5.065344875,-4.421926506,-3.952478705,-3.602139703,-3.339198324,-3.143497972,-3.001310748,-2.902803991,-2.840665983,-2.809299844,-2.804320498,-2.822225452,-2.860171159,-2.915816442,-2.987210082,-3.072708329,-3.170913226,-3.280625731,-3.400809535
hcw#60,hcw#64,5,-7.414968468,-5.966535831,-5.057100197,-4.419598299,-3.951995439,-3.602175614,-3.339367166,-3.143698021,-3.001517561,-2.903012165,-2.840874412,-2.809508319,-2.80452898,-2.822433935,-2.860379642,-2.916024925,-2.987418565,-3.072916812,-3.17112171,-3.280834214,-3.401018019
hcw#60,hcw#65,5,-7.414968468,-5.966535831,-5.057100197,-4.419598299,-3.951995439,-3.602175614,-3.339367166,-3.143698021,-3.001517561,-2.903012165,-2.840874412,-2.809508319,-2.80452898,-2.822433935,-2.860379642,-2.916024925,-2.987418565,-3.072916812,-3.17112171,-3.280834214,-3.401018019
hcw#60,CARE0244#1,3,-4.954170378,-3.902012422,-3.32750369,-2.977466364,-2.761151673,-2.634472625,-2.572334612,-2.558987002,-2.583860625,-2.639505908,-2.720468999,-2.822634298,-2.942818103,-3.078506094,-3.227677435,-3.388683234,-3.560160333,-3.740968759,-3.930145435,-4.126869317,-4.33043473
hcw#60,CARE0243#1,5,-7.414995395,-5.966537976,-5.057100326,-4.419598286,-3.951995416,-3.602175591,-3.339367143,-3.143697998,-3.001517538,-2.903012142,-2.840874389,-2.809508296,-2.804528957,-2.822433913,-2.860379619,-2.916024902,-2.987418542,-3.072916789,-3.171121687,-3.280834191,-3.401017996
hcw#60,CARE0097#3,5,-7.415214495,-5.96656488,-5.057103008,-4.419598337,-3.951995216,-3.602175369,-3.339366919,-3.143697774,-3.001517314,-2.903011918,-2.840874165,-2.809508072,-2.804528733,-2.822433689,-2.860379395,-2.916024678,-2.987418319,-3.072916565,-3.171121463,-3.280833967,-3.401017772
hcw#60,hcw#72,4,-6.185136457,-4.914100217,-4.157892814,-3.653773877,-3.303933144,-3.059471217,-2.891972654,-2.783314856,-2.721177101,-2.696779676,-2.703634795,-2.736807223,-2.792452506,-2.867515875,-2.959528803,-3.066467381,-3.186651185,-3.318669447,-3.461326107,-3.613598226,-3.774604025
hcw#60,hcw#73,2,-3.813896465,-2.97577203,-2.603800814,-2.431376863,-2.36831664,-2.375023327,-2.430647702,-2.522658012,-2.642841521,-2.785498151,-2.946503947,-3.122777218,-3.311953894,-3.512180406,-3.72197637,-3.940140582,-4.165684903,-4.397786623,-4.635753463,-4.878997361,-5.127014537
hcw#60,hcw#74,4,-6.185136457,-4.914100217,-4.157892814,-3.653773877,-3.303933144,-3.059471217,-2.891972654,-2.783314856,-2.721177101,-2.696779676,-2.703634795,-2.736807223,-2.792452506,-2.867515875,-2.959528803,-3.066467381,-3.186651185,-3.318669447,-3.461326107,-3.613598226,-3.774604025
hcw#60,hcw#75,4,-6.185136457,-4.914100217,-4.157892814,-3.653773877,-3.303933144,-3.059471217,-2.891972654,-2.783314856,-2.721177101,-2.696779676,-2.703634795,-2.736807223,-2.792452506,-2.867515875,-2.959528803,-3.066467381,-3.186651185,-3.318669447,-3.461326107,-3.613598226,-3.774604025
hcw#60,CARE0224#2,5,-7.418267085,-5.967176468,-5.057206706,-4.419610782,-3.951993205,-3.602171307,-3.339362594,-3.143693418,-3.001512954,-2.903007557,-2.840869805,-2.809503711,-2.804524373,-2.822429328,-2.860375034,-2.916020318,-2.987413958,-3.072912205,-3.171117102,-3.280829607,-3.401013411
hcw#60,CARE0273#1,4,-6.230299079,-4.928411468,-4.161640876,-3.654458093,-3.303847955,-3.059215548,-2.891683146,-2.783019258,-2.7208805,-2.696482923,-2.703338021,-2.736510445,-2.792155728,-2.867219097,-2.959232025,-3.066170603,-3.186354407,-3.318372669,-3.46102933,-3.613301449,-3.774307248
hcw#60,CARE0274#1,5,-7.442856078,-5.974955516,-5.059331127,-4.420092504,-3.95205518,-3.602137457,-3.33930895,-3.143636038,-3.001454925,-2.902949423,-2.840811655,-2.809445559,-2.804466221,-2.822371176,-2.860316882,-2.915962165,-2.987355806,-3.072854052,-3.17105895,-3.280771455,-3.400955259
hcw#60,CARE0273#2,4,-6.260258838,-4.940395589,-4.165642207,-3.655482926,-3.303926376,-3.059032603,-2.891436436,-2.78275861,-2.72061709,-2.696219013,-2.703074027,-2.736246438,-2.79189172,-2.866955088,-2.958968016,-3.065906594,-3.186090398,-3.31810866,-3.460765321,-3.61303744,-3.774043239
